source,destination,level
"9000000*225","8000044022*",5
"9000000*225","8000055122*",5
"9000000*225","80000660222",5
"9000000*225","80000771222",5
"9000000*225","8000077322*",5
"9000000*225","8000088422*",5
"9000000*225","80000993222",5
"9000000*225","8000099522*",5
"9000000*441","1000066044*",5
"9000000*441","1000077144*",5
"9000000*441","1000088244*",5
"9000000*441","1000099344*",5
"9000000*441","30000118444",5
"9000000*441","30000229444",5
"9000000*441","4000011244*",5
"9000000*441","4000022344*",5
"9000000*441","40000330444",5
"9000000*441","40000441444",5
"9000000*441","4000044544*",5
"9000000*441","40000552444",5
"9000000*441","4000055644*",5
"9000000*441","40000663444",5
"9000000*441","4000066744*",5
"9000000*441","4000077844*",5
"9000000*441","40000885444",5
"9000000*441","4000088944*",5
"9000000*441","40000996444",5
"9000000*441","5000099044*",5
"9000000*441","70000115444",5
"9000000*441","7000011944*",5
"9000000*441","70000226444",5
"9000000*441","70000337444",5
"9000000*441","70000448444",5
"9000000*441","70000559444",5
"9000000*441","8000022044*",5
"9000000*441","8000033144*",5
"9000000*441","8000044244*",5
"9000000*441","8000055344*",5
"9000000*441","80000660444",5
"9000000*441","80000771444",5
"9000000*441","8000077544*",5
"9000000*441","80000882444",5
"9000000*441","8000088644*",5
"9000000*441","80000993444",5
"9000000*441","8000099744*",5
"*111*22311*","2231322*414",6
"*111*22422*","2231322*828",6
"*111*22866*","2231322*161",6
"*111*22977*","2231322*575",6
"*111*44511*","4421244*414",6
"*111*44622*","4421244*828",6
"*111*88911*","8801088*414",6
"*1111221222","2231322*828",6
"*1111221666","2231322*161",6
"*1111221777","2231322*575",6
"*1111221888","2231322*989",6
"*111122322*","2231322*828",6
"*111122766*","2231322*161",6
"*111122877*","2231322*575",6
"*111122988*","2231322*989",6
"*1111443111","4421244*414",6
"*1111443222","4421244*828",6
"*1111443666","4421244*161",6
"*1111443777","4421244*575",6
"*1111443888","4421244*989",6
"*111144522*","4421244*828",6
"*111144966*","4421244*161",6
"*1111887111","8801088*414",6
"*1111887222","8801088*828",6
"*1111887666","8801088*161",6
"*1111887888","8801088*989",6
"*111188922*","8801088*828",6
"*222*44511*","4462644*414",6
"*222*44622*","4462644*828",6
"*222*66711*","6652566*414",6
"*222*66822*","6652566*828",6
"*222*88911*","8842488*414",6
"*2222442111","4462644*414",6
"*2222442666","4462644*161",6
"*2222442777","4462644*575",6
"*2222442888","4462644*989",6
"*222244311*","4462644*414",6
"*222244866*","4462644*161",6
"*222244977*","4462644*575",6
"*2222664111","6652566*414",6
"*2222664222","6652566*828",6
"*2222664666","6652566*161",6
"*2222664777","6652566*575",6
"*2222664888","6652566*989",6
"*222266511*","6652566*414",6
"*2222886111","8842488*414",6
"*2222886222","8842488*828",6
"*2222886777","8842488*575",6
"*2222886888","8842488*989",6
"*222288711*","8842488*414",6
"*333*11211*","1103011*414",6
"*333*11322*","1103011*828",6
"*333*11766*","1103011*161",6
"*333*11877*","1103011*575",6
"*333*11988*","1103011*989",6
"*333*66711*","6693966*414",6
"*333*66822*","6693966*828",6
"*333311022*","1103011*828",6
"*333311466*","1103011*161",6
"*333311577*","1103011*575",6
"*333311688*","1103011*989",6
"*3333663111","6693966*414",6
"*3333663222","6693966*828",6
"*3333663666","6693966*161",6
"*3333663777","6693966*575",6
"*3333663888","6693966*989",6
"*333366411*","6693966*414",6
"*333366522*","6693966*828",6
"*333366966*","6693966*161",6
"*444*55611*","5524255*414",6
"*444*55722*","5524255*828",6
"*444*77811*","7714177*414",6
"*444*77922*","7714177*828",6
"*4444551222","5524255*828",6
"*4444551666","5524255*161",6
"*4444551777","5524255*575",6
"*4444551888","5524255*989",6
"*444455211*","5524255*414",6
"*444455322*","5524255*828",6
"*444455766*","5524255*161",6
"*444455877*","5524255*575",6
"*444455988*","5524255*989",6
"*4444773111","7714177*414",6
"*4444773222","7714177*828",6
"*4444773666","7714177*161",6
"*4444773777","7714177*575",6
"*4444773888","7714177*989",6
"*444477411*","7714177*414",6
"*444477522*","7714177*828",6
"*444477966*","7714177*161",6
"*4444995111","9904099*414",6
"*4444995222","9904099*828",6
"*4444995666","9904099*161",6
"*4444995777","9904099*575",6
"*4444995888","9904099*989",6
"*444499611*","9904099*414",6
"*444499722*","9904099*828",6
"*555*11211*","1185811*414",6
"*555*11322*","1185811*828",6
"*555*11766*","1185811*161",6
"*555*11877*","1185811*575",6
"*555*11988*","1185811*989",6
"*555*33411*","3375733*414",6
"*555*33522*","3375733*828",6
"*555*33966*","3375733*161",6
"*555511266*","1185811*161",6
"*555511377*","1185811*575",6
"*555511488*","1185811*989",6
"*555533022*","3375733*828",6
"*555533466*","3375733*161",6
"*555533577*","3375733*575",6
"*555533688*","3375733*989",6
"*5555994111","9945499*414",6
"*5555994222","9945499*828",6
"*5555994666","9945499*161",6
"*5555994777","9945499*575",6
"*5555994888","9945499*989",6
"*555599511*","9945499*414",6
"*555599622*","9945499*828",6
"*666*22311*","2206022*414",6
"*666*22422*","2206022*828",6
"*666*22866*","2206022*161",6
"*666*22977*","2206022*575",6
"*666*77811*","7796977*414",6
"*666*77922*","7796977*828",6
"*666622377*","2206022*575",6
"*666622488*","2206022*989",6
"*6666771222","7796977*828",6
"*6666771666","7796977*161",6
"*6666771777","7796977*575",6
"*6666771888","7796977*989",6
"*666677211*","7796977*414",6
"*666677322*","7796977*828",6
"*666677877*","7796977*575",6
"*666677988*","7796977*989",6
"*6666993111","9986899*414",6
"*6666993222","9986899*828",6
"*6666993666","9986899*161",6
"*6666993777","9986899*575",6
"*6666993888","9986899*989",6
"*666699411*","9986899*414",6
"*666699522*","9986899*828",6
"*777*22311*","2247422*414",6
"*777*22422*","2247422*828",6
"*777*22866*","2247422*161",6
"*777*22977*","2247422*575",6
"*777*44511*","4437344*414",6
"*777*44622*","4437344*828",6
"*777*66711*","6627266*414",6
"*777*66822*","6627266*828",6
"*777*88911*","8817188*414",6
"*777722166*","2247422*161",6
"*777722388*","2247422*989",6
"*777744366*","4437344*161",6
"*777744588*","4437344*989",6
"*777766011*","6627266*414",6
"*777766122*","6627266*828",6
"*777766566*","6627266*161",6
"*777766788*","6627266*989",6
"*7777881222","8817188*828",6
"*7777881666","8817188*161",6
"*7777881777","8817188*575",6
"*7777881888","8817188*989",6
"*777788211*","8817188*414",6
"*777788322*","8817188*828",6
"*777788766*","8817188*161",6
"*777788988*","8817188*989",6
"*888*44511*","4478744*414",6
"*888*44622*","4478744*828",6
"*888844266*","4478744*161",6
"*888844377*","4478744*575",6
"*999*33411*","3309033*414",6
"*999*33522*","3309033*828",6
"*999*33966*","3309033*161",6
"*999933066*","3309033*161",6
"*999933177*","3309033*575",6
"*999933288*","3309033*989",6
"35555335111","3375733*414",6
"35555335222","3375733*828",6
"35555335666","3375733*161",6
"35555335777","3375733*575",6
"35555335888","3375733*989",6
"3555533611*","3375733*414",6
"3555533722*","3375733*828",6
"39999331222","3309033*828",6
"39999331666","3309033*161",6
"39999331777","3309033*575",6
"39999331888","3309033*989",6
"3999933211*","3309033*414",6
"3999933766*","3309033*161",6
"3999933877*","3309033*575",6
"3999933988*","3309033*989",6
"41111440111","4421244*414",6
"41111440222","4421244*828",6
"41111440666","4421244*161",6
"41111440777","4421244*575",6
"41111440888","4421244*989",6
"4222244011*","4462644*414",6
"4222244122*","4462644*828",6
"4222244566*","4462644*161",6
"4222244677*","4462644*575",6
"4222244788*","4462644*989",6
"4777744066*","4437344*161",6
"4777744177*","4437344*575",6
"4777744288*","4437344*989",6
"4888844077*","4478744*575",6
"4888844188*","4478744*989",6
"5000055088*","5590955*989",6
"74*44770111","7714177*414",6
"74*44770222","7714177*828",6
"74*44770666","7714177*161",6
"74*44770777","7714177*575",6
"74*44770888","7714177*989",6
"74444*74111","7714177*414",6
"74444*74222","7714177*828",6
"74444*74666","7714177*161",6
"74444*74777","7714177*575",6
"74444*74888","7714177*989",6
"74444*7511*","7714177*414",6
"74444*7622*","7714177*828",6
"7444477811*","7714177*414",6
"7444477922*","7714177*828",6
"76666775111","7796977*414",6
"76666775222","7796977*828",6
"76666775666","7796977*161",6
"76666775777","7796977*575",6
"76666775888","7796977*989",6
"7666677611*","7796977*414",6
"81111881222","8801088*828",6
"81111881666","8801088*161",6
"81111881777","8801088*575",6
"81111881888","8801088*989",6
"8111188211*","8801088*414",6
"8111188322*","8801088*828",6
"8111188766*","8801088*161",6
"8111188988*","8801088*989",6
"82222880111","8842488*414",6
"82222880222","8842488*828",6
"82222880666","8842488*161",6
"82222880777","8842488*575",6
"82222880888","8842488*989",6
"8777788166*","8817188*161",6
"8777788277*","8817188*575",6
"8777788388*","8817188*989",6
"9000099077*","9970799*575",6
"9000099188*","9970799*989",6
"3375733*161","*37*73*111*",7
"3375733*161","*37*73*1111",7
"3375733*161","*37*7337*11",7
"3375733*161","*3777331*11",7
"3375733*161","*377733111*",7
"3375733*161","*3777331111",7
"3375733*161","3377*339*11",7
"3375733*161","337773*111*",7
"3375733*161","337773*1111",7
"3375733*161","33777337*11",7
"3375733*989","*37*73*9999",7
"3375733*989","*37*7337*99",7
"3375733*989","*3777331*99",7
"3375733*989","*3777339999",7
"3375733*989","3377*339*99",7
"3375733*989","3377*33999*",7
"3375733*989","337773*9999",7
"3375733*989","33777337*99",7
"7714177*161","77111771*11",7
"7714177*161","7711177111*",7
"7714177*161","77111771111",7
"7714177*989","77111771*99",7
"7714177*989","77111779999",7
"7796977*161","*79997*111*",7
"7796977*161","*79997*1111",7
"7796977*161","*7999773*11",7
"7796977*161","779*9771*11",7
"7796977*161","779*977111*",7
"7796977*161","779*9771111",7
"7796977*161","77999*73*11",7
"7796977*161","77999779*11",7
"7796977*989","*79997*9999",7
"7796977*989","*7999773*99",7
"7796977*989","779*9771*99",7
"7796977*989","779*9779999",7
"7796977*989","77999*73*99",7
"7796977*989","77999779*99",7
"7796977*989","7799977999*",7
"9970799*161","*977*991*11",7
"9970799*161","*977*99111*",7
"9970799*161","*977*991111",7
"9970799*161","*9777993*11",7
"9970799*161","99*779*111*",7
"9970799*161","99*779*1111",7
"9970799*161","99777997*11",7
"9970799*989","*977*991*99",7
"9970799*989","*9777993*99",7
"9970799*989","99*779*9999",7
"9970799*989","99777997*99",7
"*133311777*","23322217776",8
"*133311777*","43344417776",8
"*133311777*","53355517776",8
"*133311777*","63366617776",8
"*133311777*","73377717776",8
"*133311777*","83388817776",8
"*133311777*","93399917776",8
"*133377333*","13300073336",8
"*133377333*","23311173336",8
"*133377333*","53344473336",8
"*133377333*","63355573336",8
"*133377333*","73366673336",8
"*133377333*","93388873336",8
"*133399777*","43311197776",8
"*133399777*","53322297776",8
"*133399777*","6336*897776",8
"*133399777*","73344497776",8
"*133399777*","83355597776",8
"*133399777*","93366697776",8
"*177711333*","17755513336",8
"*177711333*","27766613336",8
"*177711333*","47788813336",8
"*177711333*","57799913336",8
"*177711333*","6776*413336",8
"*177711333*","97722213336",8
"*177733777*","27744437776",8
"*177733777*","37755537776",8
"*177733777*","47766637776",8
"*177733777*","6776*237776",8
"*177733777*","67788837776",8
"*177733777*","97700037776",8
"*177799333*","17722293336",8
"*177799333*","27733393336",8
"*177799333*","37744493336",8
"*177799333*","47755593336",8
"*177799333*","57766693336",8
"*177799333*","6776*193336",8
"*199*11*99*","19966619992",8
"*199*11*99*","29977719992",8
"*199*11*99*","39988819992",8
"*199*11*99*","69900019992",8
"*199*11*99*","89922219992",8
"*199*113333","19955513336",8
"*199*113333","29966613336",8
"*199*113333","39977713336",8
"*199*113333","49988813336",8
"*199*113333","79900013336",8
"*199*117777","29922217776",8
"*199*117777","39933317776",8
"*199*117777","49944417776",8
"*199*117777","59955517776",8
"*199*117777","69966617776",8
"*199*117777","79977717776",8
"*199*117777","89988817776",8
"*199*119999","19966619992",8
"*199*119999","29977719992",8
"*199*119999","39988819992",8
"*199*119999","69900019992",8
"*199*119999","89922219992",8
"*199*339*99","19988839992",8
"*199*339*99","49900039992",8
"*199*339*99","59911139992",8
"*199*339*99","69922239992",8
"*199*339*99","89944439992",8
"*199*33999*","19988839992",8
"*199*33999*","49900039992",8
"*199*33999*","59911139992",8
"*199*33999*","69922239992",8
"*199*33999*","89944439992",8
"*199*779*99","19911179992",8
"*199*779*99","29922279992",8
"*199*779*99","39933379992",8
"*199*779*99","49944479992",8
"*199*779*99","59955579992",8
"*199*779*99","69966679992",8
"*199*779*99","89988879992",8
"*199*77999*","19911179992",8
"*199*77999*","29922279992",8
"*199*77999*","39933379992",8
"*199*77999*","49944479992",8
"*199*77999*","59955579992",8
"*199*77999*","69966679992",8
"*199*77999*","89988879992",8
"*199*99*11*","19900091112",8
"*199*99*11*","29911191112",8
"*199*99*11*","39922291112",8
"*199*99*11*","49933391112",8
"*199*99*11*","59944491112",8
"*199*99*11*","69955591112",8
"*199*99*11*","79966691112",8
"*199*99*11*","89977791112",8
"*199*99*111","19900091112",8
"*199*99*111","29911191112",8
"*199*99*111","39922291112",8
"*199*99*111","49933391112",8
"*199*99*111","59944491112",8
"*199*99*111","69955591112",8
"*199*99*111","79966691112",8
"*199*99*111","89977791112",8
"*199*991*11","19900091112",8
"*199*991*11","29911191112",8
"*199*991*11","39922291112",8
"*199*991*11","49933391112",8
"*199*991*11","59944491112",8
"*199*991*11","69955591112",8
"*199*991*11","79966691112",8
"*199*991*11","89977791112",8
"*199*99111*","19900091112",8
"*199*99111*","29911191112",8
"*199*99111*","39922291112",8
"*199*99111*","49933391112",8
"*199*99111*","59944491112",8
"*199*99111*","69955591112",8
"*199*99111*","79966691112",8
"*199*99111*","89977791112",8
"*199*991111","19900091112",8
"*199*991111","29911191112",8
"*199*991111","39922291112",8
"*199*991111","49933391112",8
"*199*991111","59944491112",8
"*199*991111","69955591112",8
"*199*991111","79966691112",8
"*199*991111","89977791112",8
"*199*993333","19922293336",8
"*199*993333","29933393336",8
"*199*993333","39944493336",8
"*199*993333","49955593336",8
"*199*993333","59966693336",8
"*199*993333","69977793336",8
"*199*993333","79988893336",8
"*199*997777","39900097776",8
"*199*997777","49911197776",8
"*199*997777","59922297776",8
"*199*997777","69933397776",8
"*199*997777","79944497776",8
"*199*997777","89955597776",8
"*1999119*99","19966619992",8
"*1999119*99","2992*519992",8
"*1999119*99","29977719992",8
"*1999119*99","39988819992",8
"*1999119*99","69900019992",8
"*1999119*99","89922219992",8
"*199911999*","19966619992",8
"*199911999*","2992*519992",8
"*199911999*","29977719992",8
"*199911999*","39988819992",8
"*199911999*","69900019992",8
"*199911999*","89922219992",8
"*199933*11*","19955531112",8
"*199933*11*","2992*431112",8
"*199933*11*","29966631112",8
"*199933*11*","39977731112",8
"*199933*11*","49988831112",8
"*199933*11*","79900031112",8
"*199933*11*","89911131112",8
"*199933*111","19955531112",8
"*199933*111","2992*431112",8
"*199933*111","29966631112",8
"*199933*111","39977731112",8
"*199933*111","49988831112",8
"*199933*111","79900031112",8
"*199933*111","89911131112",8
"*199933*99*","19988839992",8
"*199933*99*","2992*739992",8
"*199933*99*","49900039992",8
"*199933*99*","59911139992",8
"*199933*99*","69922239992",8
"*199933*99*","89944439992",8
"*1999331*11","19955531112",8
"*1999331*11","2992*431112",8
"*1999331*11","29966631112",8
"*1999331*11","39977731112",8
"*1999331*11","49988831112",8
"*1999331*11","79900031112",8
"*1999331*11","89911131112",8
"*199933111*","19955531112",8
"*199933111*","2992*431112",8
"*199933111*","29966631112",8
"*199933111*","39977731112",8
"*199933111*","49988831112",8
"*199933111*","79900031112",8
"*199933111*","89911131112",8
"*1999331111","19955531112",8
"*1999331111","2992*431112",8
"*1999331111","29966631112",8
"*1999331111","39977731112",8
"*1999331111","49988831112",8
"*1999331111","79900031112",8
"*1999331111","89911131112",8
"*1999337777","2992*237776",8
"*1999337777","29944437776",8
"*1999337777","39955537776",8
"*1999337777","49966637776",8
"*1999337777","59977737776",8
"*1999337777","69988837776",8
"*1999339999","19988839992",8
"*1999339999","2992*739992",8
"*1999339999","49900039992",8
"*1999339999","59911139992",8
"*1999339999","69922239992",8
"*1999339999","89944439992",8
"*199977*11*","2992*871112",8
"*199977*11*","39900071112",8
"*199977*11*","49911171112",8
"*199977*11*","59922271112",8
"*199977*11*","69933371112",8
"*199977*11*","79944471112",8
"*199977*11*","89955571112",8
"*199977*111","2992*871112",8
"*199977*111","39900071112",8
"*199977*111","49911171112",8
"*199977*111","59922271112",8
"*199977*111","69933371112",8
"*199977*111","79944471112",8
"*199977*111","89955571112",8
"*199977*99*","19911179992",8
"*199977*99*","29922279992",8
"*199977*99*","39933379992",8
"*199977*99*","49944479992",8
"*199977*99*","59955579992",8
"*199977*99*","69966679992",8
"*199977*99*","89988879992",8
"*1999771*11","2992*871112",8
"*1999771*11","39900071112",8
"*1999771*11","49911171112",8
"*1999771*11","59922271112",8
"*1999771*11","69933371112",8
"*1999771*11","79944471112",8
"*1999771*11","89955571112",8
"*199977111*","2992*871112",8
"*199977111*","39900071112",8
"*199977111*","49911171112",8
"*199977111*","59922271112",8
"*199977111*","69933371112",8
"*199977111*","79944471112",8
"*199977111*","89955571112",8
"*1999771111","2992*871112",8
"*1999771111","39900071112",8
"*1999771111","49911171112",8
"*1999771111","59922271112",8
"*1999771111","69933371112",8
"*1999771111","79944471112",8
"*1999771111","89955571112",8
"*1999773333","19900073336",8
"*1999773333","29911173336",8
"*1999773333","39922273336",8
"*1999773333","49933373336",8
"*1999773333","59944473336",8
"*1999773333","69955573336",8
"*1999773333","79966673336",8
"*1999779999","19911179992",8
"*1999779999","29922279992",8
"*1999779999","39933379992",8
"*1999779999","49944479992",8
"*1999779999","59955579992",8
"*1999779999","69966679992",8
"*1999779999","89988879992",8
"*311133777*","2112*237776",8
"*311133777*","21144437776",8
"*311133777*","31155537776",8
"*311133777*","41166637776",8
"*311133777*","51177737776",8
"*311133777*","61188837776",8
"*311133777*","71199937776",8
"*311133777*","91100037776",8
"*31117*111*","21100081112",8
"*31117*111*","2112*101112",8
"*31117*111*","2112*321112",8
"*31117*111*","2112*431112",8
"*31117*111*","2112*541112",8
"*31117*111*","2112*651112",8
"*31117*111*","2112*871112",8
"*31117*111*","2112*981112",8
"*31117*111*","21133301112",8
"*31117*111*","21155521112",8
"*31117*111*","21166631112",8
"*31117*111*","21188851112",8
"*31117*111*","21199961112",8
"*31117*111*","31100071112",8
"*31117*111*","31122291112",8
"*31117*111*","31144401112",8
"*31117*111*","31166621112",8
"*31117*111*","31188841112",8
"*31117*111*","31199951112",8
"*31117*111*","41100061112",8
"*31117*111*","41122281112",8
"*31117*111*","41133391112",8
"*31117*111*","41155501112",8
"*31117*111*","41188831112",8
"*31117*111*","41199941112",8
"*31117*111*","51100051112",8
"*31117*111*","51122271112",8
"*31117*111*","51133381112",8
"*31117*111*","51144491112",8
"*31117*111*","51166601112",8
"*31117*111*","51188821112",8
"*31117*111*","51199931112",8
"*31117*111*","61100041112",8
"*31117*111*","61122261112",8
"*31117*111*","61133371112",8
"*31117*111*","61144481112",8
"*31117*111*","61155591112",8
"*31117*111*","61199921112",8
"*31117*111*","71100031112",8
"*31117*111*","71122251112",8
"*31117*111*","71133361112",8
"*31117*111*","71144471112",8
"*31117*111*","71155581112",8
"*31117*111*","71166691112",8
"*31117*111*","71188801112",8
"*31117*111*","81100021112",8
"*31117*111*","81122241112",8
"*31117*111*","81133351112",8
"*31117*111*","81144461112",8
"*31117*111*","81155571112",8
"*31117*111*","81166681112",8
"*31117*111*","81199901112",8
"*31117*111*","91122231112",8
"*31117*111*","91133341112",8
"*31117*111*","91144451112",8
"*31117*111*","91155561112",8
"*31117*111*","91166671112",8
"*31117*111*","91188891112",8
"*31117*1111","21100081112",8
"*31117*1111","2112*101112",8
"*31117*1111","2112*321112",8
"*31117*1111","2112*431112",8
"*31117*1111","2112*541112",8
"*31117*1111","2112*651112",8
"*31117*1111","2112*871112",8
"*31117*1111","2112*981112",8
"*31117*1111","21133301112",8
"*31117*1111","21155521112",8
"*31117*1111","21166631112",8
"*31117*1111","21188851112",8
"*31117*1111","21199961112",8
"*31117*1111","31100071112",8
"*31117*1111","31122291112",8
"*31117*1111","31144401112",8
"*31117*1111","31166621112",8
"*31117*1111","31188841112",8
"*31117*1111","31199951112",8
"*31117*1111","41100061112",8
"*31117*1111","41122281112",8
"*31117*1111","41133391112",8
"*31117*1111","41155501112",8
"*31117*1111","41188831112",8
"*31117*1111","41199941112",8
"*31117*1111","51100051112",8
"*31117*1111","51122271112",8
"*31117*1111","51133381112",8
"*31117*1111","51144491112",8
"*31117*1111","51166601112",8
"*31117*1111","51188821112",8
"*31117*1111","51199931112",8
"*31117*1111","61100041112",8
"*31117*1111","61122261112",8
"*31117*1111","61133371112",8
"*31117*1111","61144481112",8
"*31117*1111","61155591112",8
"*31117*1111","61199921112",8
"*31117*1111","71100031112",8
"*31117*1111","71122251112",8
"*31117*1111","71133361112",8
"*31117*1111","71144471112",8
"*31117*1111","71155581112",8
"*31117*1111","71166691112",8
"*31117*1111","71188801112",8
"*31117*1111","81100021112",8
"*31117*1111","81122241112",8
"*31117*1111","81133351112",8
"*31117*1111","81144461112",8
"*31117*1111","81155571112",8
"*31117*1111","81166681112",8
"*31117*1111","81199901112",8
"*31117*1111","91122231112",8
"*31117*1111","91133341112",8
"*31117*1111","91144451112",8
"*31117*1111","91155561112",8
"*31117*1111","91166671112",8
"*31117*1111","91188891112",8
"*31117*3333","21100063336",8
"*31117*3333","2112*193336",8
"*31117*3333","2112*303336",8
"*31117*3333","2112*413336",8
"*31117*3333","2112*523336",8
"*31117*3333","2112*853336",8
"*31117*3333","2112*963336",8
"*31117*3333","21122283336",8
"*31117*3333","21133393336",8
"*31117*3333","21155503336",8
"*31117*3333","21166613336",8
"*31117*3333","21199943336",8
"*31117*3333","31100053336",8
"*31117*3333","31122273336",8
"*31117*3333","31133383336",8
"*31117*3333","31144493336",8
"*31117*3333","31166603336",8
"*31117*3333","31188823336",8
"*31117*3333","41100043336",8
"*31117*3333","41122263336",8
"*31117*3333","41133373336",8
"*31117*3333","41144483336",8
"*31117*3333","41155593336",8
"*31117*3333","41188813336",8
"*31117*3333","41199923336",8
"*31117*3333","51122253336",8
"*31117*3333","51133363336",8
"*31117*3333","51144473336",8
"*31117*3333","51155583336",8
"*31117*3333","51166693336",8
"*31117*3333","51188803336",8
"*31117*3333","51199913336",8
"*31117*3333","61100023336",8
"*31117*3333","61122243336",8
"*31117*3333","61133353336",8
"*31117*3333","61144463336",8
"*31117*3333","61155573336",8
"*31117*3333","61166683336",8
"*31117*3333","61199903336",8
"*31117*3333","71100013336",8
"*31117*3333","71133343336",8
"*31117*3333","71144453336",8
"*31117*3333","71155563336",8
"*31117*3333","71166673336",8
"*31117*3333","71188893336",8
"*31117*3333","91122213336",8
"*31117*3333","91133323336",8
"*31117*3333","91155543336",8
"*31117*3333","91166653336",8
"*31117*3333","91188873336",8
"*31117*3333","91199983336",8
"*31117*7777","2112*127776",8
"*31117*7777","2112*237776",8
"*31117*7777","2112*347776",8
"*31117*7777","2112*457776",8
"*31117*7777","2112*567776",8
"*31117*7777","2112*897776",8
"*31117*7777","21122217776",8
"*31117*7777","21133327776",8
"*31117*7777","21144437776",8
"*31117*7777","21155547776",8
"*31117*7777","21166657776",8
"*31117*7777","21199987776",8
"*31117*7777","31100097776",8
"*31117*7777","31122207776",8
"*31117*7777","31133317776",8
"*31117*7777","31144427776",8
"*31117*7777","31155537776",8
"*31117*7777","31166647776",8
"*31117*7777","31188867776",8
"*31117*7777","41100087776",8
"*31117*7777","41133307776",8
"*31117*7777","41144417776",8
"*31117*7777","41155527776",8
"*31117*7777","41166637776",8
"*31117*7777","41188857776",8
"*31117*7777","41199967776",8
"*31117*7777","51122297776",8
"*31117*7777","51144407776",8
"*31117*7777","51155517776",8
"*31117*7777","51166627776",8
"*31117*7777","51188847776",8
"*31117*7777","51199957776",8
"*31117*7777","61100067776",8
"*31117*7777","61122287776",8
"*31117*7777","61133397776",8
"*31117*7777","61155507776",8
"*31117*7777","61166617776",8
"*31117*7777","61188837776",8
"*31117*7777","61199947776",8
"*31117*7777","71100057776",8
"*31117*7777","71133387776",8
"*31117*7777","71144497776",8
"*31117*7777","71166607776",8
"*31117*7777","71188827776",8
"*31117*7777","71199937776",8
"*31117*7777","81100047776",8
"*31117*7777","81122267776",8
"*31117*7777","81144487776",8
"*31117*7777","81155597776",8
"*31117*7777","81188817776",8
"*31117*7777","81199927776",8
"*31117*7777","91100037776",8
"*31117*7777","91122257776",8
"*31117*7777","91133367776",8
"*31117*7777","91155587776",8
"*31117*7777","91166697776",8
"*31117*7777","91188807776",8
"*31117*7777","91199917776",8
"*31117*9999","21100059992",8
"*31117*9999","2112*189992",8
"*31117*9999","2112*409992",8
"*31117*9999","2112*519992",8
"*31117*9999","2112*629992",8
"*31117*9999","2112*849992",8
"*31117*9999","2112*959992",8
"*31117*9999","21122279992",8
"*31117*9999","21133389992",8
"*31117*9999","21166609992",8
"*31117*9999","21188829992",8
"*31117*9999","21199939992",8
"*31117*9999","31100049992",8
"*31117*9999","31122269992",8
"*31117*9999","31133379992",8
"*31117*9999","31144489992",8
"*31117*9999","31188819992",8
"*31117*9999","31199929992",8
"*31117*9999","41100039992",8
"*31117*9999","41122259992",8
"*31117*9999","41133369992",8
"*31117*9999","41144479992",8
"*31117*9999","41155589992",8
"*31117*9999","41188809992",8
"*31117*9999","41199919992",8
"*31117*9999","51100029992",8
"*31117*9999","51122249992",8
"*31117*9999","51133359992",8
"*31117*9999","51144469992",8
"*31117*9999","51155579992",8
"*31117*9999","51166689992",8
"*31117*9999","51199909992",8
"*31117*9999","61100019992",8
"*31117*9999","61122239992",8
"*31117*9999","61133349992",8
"*31117*9999","61144459992",8
"*31117*9999","61155569992",8
"*31117*9999","61166679992",8
"*31117*9999","81122219992",8
"*31117*9999","81133329992",8
"*31117*9999","81144439992",8
"*31117*9999","81155549992",8
"*31117*9999","81166659992",8
"*31117*9999","81188879992",8
"*31117*9999","81199989992",8
"*31117*9999","91122209992",8
"*31117*9999","91133319992",8
"*31117*9999","91144429992",8
"*31117*9999","91155539992",8
"*31117*9999","91166649992",8
"*31117*9999","91188869992",8
"*31117*9999","91199979992",8
"*311199333*","2112*193336",8
"*311199333*","21133393336",8
"*311199333*","31144493336",8
"*311199333*","41155593336",8
"*311199333*","51166693336",8
"*311199333*","61177793336",8
"*311199333*","71188893336",8
"*37*1339*99","17788839992",8
"*37*1339*99","27799939992",8
"*37*1339*99","47700039992",8
"*37*1339*99","67722239992",8
"*37*1339*99","6776*739992",8
"*37*1339*99","87744439992",8
"*37*1339*99","97755539992",8
"*37*133999*","17788839992",8
"*37*133999*","27799939992",8
"*37*133999*","47700039992",8
"*37*133999*","67722239992",8
"*37*133999*","6776*739992",8
"*37*133999*","87744439992",8
"*37*133999*","97755539992",8
"*37*1779*99","27722279992",8
"*37*1779*99","37733379992",8
"*37*1779*99","47744479992",8
"*37*1779*99","57755579992",8
"*37*1779*99","67766679992",8
"*37*1779*99","87788879992",8
"*37*1779*99","97799979992",8
"*37*177999*","27722279992",8
"*37*177999*","37733379992",8
"*37*177999*","47744479992",8
"*37*177999*","57755579992",8
"*37*177999*","67766679992",8
"*37*177999*","87788879992",8
"*37*177999*","97799979992",8
"*37*199*11*","17700091112",8
"*37*199*11*","37722291112",8
"*37*199*11*","47733391112",8
"*37*199*11*","57744491112",8
"*37*199*11*","67755591112",8
"*37*199*11*","97788891112",8
"*37*199*111","17700091112",8
"*37*199*111","37722291112",8
"*37*199*111","47733391112",8
"*37*199*111","57744491112",8
"*37*199*111","67755591112",8
"*37*199*111","97788891112",8
"*37*1991*11","17700091112",8
"*37*1991*11","37722291112",8
"*37*1991*11","47733391112",8
"*37*1991*11","57744491112",8
"*37*1991*11","67755591112",8
"*37*1991*11","97788891112",8
